x,Levels
90.79895651,28.8663828
10.64384271,26.5001374
9.024512612,30.33696265
12.36628913,31.87742281
40.50643307,14.93638642
44.3823093,22.84388186
63.20327596,30.82953728
25.48457688,15.61530188
1.573622084,36.01276074
77.27752329,18.17537654
30.78161808,18.9917022
8.902628227,30.03016465
66.61607484,28.14832114
0.866996481,55.88747053
17.88891904,23.03966498
25.34672699,17.98256673
40.68508279,31.89756691
48.15099117,25.45754415
55.2323803,21.02099126
54.80076338,31.49437398
32.12482325,29.8646142
63.26982275,23.78393143
44.74636186,25.53845038
22.42006722,14.02745215
23.92811353,17.96570287
11.96341646,13.55643594
56.86137137,33.58404484
10.27589847,32.46218083
23.11606356,17.38656693
43.81494782,25.52751087
62.5190721,21.4828546
3.191640183,48.94126327
15.43638365,14.57390079
33.03278945,10.40432236
89.60459144,14.23619892
61.98376164,30.75478354
79.66313507,22.33309668
102.8559351,44.27257417
83.68112113,28.08622634
53.37459608,23.62307123
55.29459217,27.85719695
24.69612633,13.36229405
37.36719115,18.16503414
57.05577594,24.20226697
39.75332727,26.58141669
4.937718554,35.16307849
68.45060073,24.67014214
13.83130673,32.30253521
79.37393628,25.23071417
93.67529796,30.01632703
96.64084675,35.08307942
98.15394939,35.46488746
51.61161382,26.70502291
99.38372354,37.34270305
55.74643662,18.99528014
57.85624034,31.84882023
15.89356019,18.36090057
92.90325331,28.18846595
70.41386251,21.0214226
79.99219978,28.32279442
34.93734496,24.56768407
43.45984746,29.3810987
69.00198098,16.98947612
66.35430645,21.84106189
29.75632167,24.49877184
2.004776651,38.73061791
73.3025636,27.8343346
95.27572451,34.47191434
36.55233369,31.81685453
4.224029112,34.94336353
62.2752119,21.77983366
42.87932343,18.18843593
39.11660526,27.68797745
64.62651304,28.56129293
35.91898567,20.53885033
74.15903237,15.39309987
94.53936273,32.51473642
49.48845089,34.36939816
15.01114138,31.17226148
2.517785883,44.03745229
105.9379618,54.84123636
90.19948161,22.45058674
56.23611016,30.60589793
95.10541173,27.25331025
68.48138957,25.46731576
7.985787313,31.09298675
95.56469523,33.40710273
58.71918731,35.64750039
75.80501925,29.38541414
82.66700554,19.27757374
67.83292589,30.07990888
90.44405135,29.33327163
84.60851071,23.94575804
24.17634396,11.8300557
76.74394171,15.15680393
11.10723309,21.80591573
52.35866887,32.83413267
20.9780959,25.08050479
81.52906917,25.25251362
17.00699237,21.74925054
95.69871705,30.73664209
45.42294004,33.12094212
74.96119739,21.84252155
44.89131156,21.2274977
2.632450537,47.39779348
79.3346314,23.95156744
37.87058387,23.7549176
52.50652744,34.02525704
40.80463848,13.11009115
44.85077886,17.90040495
69.36131487,25.93383536
32.49677408,12.05616364
75.43017816,18.16374839
11.124414,23.19320644
44.53263953,22.60640362
98.75551059,40.44055438
38.64212771,21.06032662
14.51306724,29.3691312
35.39122876,15.68621847
54.98714023,22.98484009
14.15188758,17.14286421
29.84438737,31.34282252
48.91006065,20.32538427
19.78946955,13.75147277
103.8582624,54.64501172
19.45058965,22.73622711
101.1266251,41.78041072
34.68371532,18.70449835
14.50722725,14.4406789
52.97213931,35.50956378
33.12261658,25.46819447
2.207051613,46.74959804
20.15234937,10.44845638
13.1269155,29.89453578
81.16027269,22.53372087
4.449599716,40.94499548
77.39609371,34.42401432
68.019988,21.96898533
55.20037314,34.30680984
26.20704403,12.69587439
66.13034536,27.75828749
80.70474562,26.70443983
17.1413118,15.15706075
60.82703339,22.49251124
27.82089036,7.742066897
7.684238414,23.2066513
32.24558292,26.93412068
36.94091658,15.1886114
44.66274395,26.83087454
29.72697097,16.40263202
32.66671991,11.81869342
79.95310961,18.42295312
25.54979793,16.54685396
64.41085979,28.80177134
39.20658127,18.35565266
109.9016067,81.60218293
30.15986989,20.21045676
12.44490268,18.88773487
84.40239872,21.04768457
99.88106072,37.88748606
58.76109085,35.89713411
68.63656604,31.87252476
108.9438389,71.64450221
41.74945739,29.28531806
18.39285689,18.09343706
105.9447728,67.96645075
16.75852713,20.8557087
20.12842588,15.48469716
100.1716321,39.09423063
81.50114222,24.375801
53.21450438,24.31019714
66.77080058,22.58948096
75.51355675,22.17548125
58.5222253,22.02214367
108.8346878,78.24145889
19.89044519,22.93364717
32.65342754,20.8202928
6.025925291,41.86924348
75.009922,17.90775198
8.803534918,32.77697746
88.04968795,23.56100195
67.14056537,25.80672809
95.45650005,27.17699367
85.19701126,23.38450181
8.039178599,28.84424901
62.69401786,34.14167408
85.00835282,23.23713101
0.13277088,54.58595644
1.540479217,46.01483293
76.78573732,21.51229778
72.74854201,28.3527434
44.42016035,32.89714821
0.373202809,57.11957335
107.8114887,71.8851364
37.62803,18.98269674
10.73731807,30.15448946
41.40668786,30.58240009
10.37999244,34.52758559
88.18531447,24.40058608
23.57818232,19.95428662
25.84787493,17.04328738
1.297771525,50.65393074
70.03888571,29.81335684
24.58405597,11.1878463
90.66083235,22.03919615
18.96606519,17.9279209
81.06337446,21.31114828
70.30966952,23.18794923
47.99936655,22.52858007
73.64332186,27.71064761
86.03118614,19.12530988
14.72007999,20.25611889
26.25420317,20.72790233
23.3191717,12.12899398
15.33108731,16.88586661
80.09706242,22.77745098
27.30446299,17.9469872
3.758394524,35.05493188
87.66148657,25.54916859
30.22386,19.7671409
109.8827551,79.45102871
32.490235,13.75376596
37.93219397,27.86186816
31.86840592,14.86606589
80.77293094,24.02356791
100.9389396,42.12719103
27.47563168,16.40825964
49.11020998,34.76865666
90.45101414,25.17815974
19.59877012,25.18632115
52.3077972,28.11510643
19.77291664,20.7207839
101.2690703,44.44328063
14.344726,23.32817057
38.37472172,29.559765
41.50930661,32.79580716
7.76807098,20.98721702
65.27353153,28.1648755
102.0714691,42.90635414
65.89578509,24.55615097
98.71279222,31.56685784
18.31316363,11.85633537
84.69287314,25.16170907
32.17213518,14.56898053
68.46219627,23.92873962
42.87621945,31.50876278
0.883749583,44.15332541
72.88096123,33.01597473
94.6951983,35.38594739
101.4518995,33.9884678
66.59347397,23.28029983
108.3521276,64.7299973
42.0680476,28.30937553
55.69675195,33.13732813
8.42199196,34.78865352
6.369463519,20.25160946
28.94918369,29.42433981
73.39130737,23.34813184
76.73730175,30.03522483
55.76481517,22.872132
69.82515273,25.88063831
29.62655337,18.80902069
3.11533512,33.44619569
22.28414796,21.95042492
27.37082209,17.46708221
90.66180642,18.68306088
57.57986442,31.90339025
36.17668548,17.54174143
84.20879994,27.10379668
70.28846948,21.93495198
81.3118019,29.13819421
99.49945162,42.99980726
31.35970809,14.91932888
19.55906913,24.2291513
87.37441629,20.8526727
96.33232605,30.85246185
38.81294213,32.58383739
100.850327,42.24049619
43.98541079,34.1193864
33.70166821,23.98512475
7.11221247,29.07733391
60.25365911,24.83326946
96.50620773,27.84959511
47.18967951,27.06964727
91.69658911,18.56763245
10.30014473,46.76161767
61.71611002,29.65309294
84.69370986,25.38930265
94.50666188,24.76924725
42.48013956,29.45433211
18.23225278,26.91255275
20.86123239,14.50695265
1.362463649,42.14189182
84.25131662,23.92499341
78.62271341,21.34056102
99.87467076,44.50710868
92.06813503,27.69322387
74.65343995,24.94762697
42.03002261,26.22138036
80.36745918,22.81706496
89.40220012,23.28856131
33.02489892,18.17013848
24.84947505,15.58381136
66.46752267,31.89006618
24.5923741,19.1820957
43.48321872,32.48448492
33.68739073,24.76489454
5.078938204,37.03169211
21.45124703,12.65275179
67.20233529,31.86628344
86.54815448,23.67205071
73.01231887,27.31935638
46.36940527,29.01393211
61.57523237,23.42875983
63.8133636,32.7421833
2.760801338,43.01826404
29.16871325,13.23961802
37.96509212,24.21817267
56.81482264,25.8111992
35.53728025,22.36678137
85.45673738,20.6682688
84.4835274,20.17676973
5.754276738,31.7826088
71.30333315,30.04431054
99.09815714,29.91866941
33.80200288,25.65424388
62.88079098,26.39574255
24.26846156,10.67069372
79.17088865,18.05041419
51.69109613,24.2246897
35.19806046,20.5903062
100.4664119,48.75122476
80.89968562,22.91703984
38.45411853,19.40507135
36.3519516,19.21715306
39.59311237,14.10370599
87.24797856,28.38512976
29.58957555,12.89532062
24.03967129,13.14857341
14.74802737,17.60157412
0.718799465,56.32448109
95.71912547,39.56439175
39.17539133,20.85353992
73.63450864,25.47906789
102.6825262,62.4530458
107.1102804,74.10896435
86.76792294,25.75016861
14.43167684,12.11562819
39.00760156,20.69790895
11.55329367,30.45026458
30.22111507,15.52967797
11.36795728,32.74891892
62.73386236,22.00653513
1.809516325,40.67775826
29.16223051,11.86272198
73.08685307,31.95222467
8.991471952,38.23703626
100.9497371,46.7775378
89.22622741,21.60910352
70.10905419,17.74034614
18.55251914,10.07739509
7.68592947,22.1886197
95.55837221,39.39028242
39.17210182,29.69710327
61.57004679,27.55192959
36.62935937,26.19190314
67.84349204,20.78833173
12.03343111,32.02853375
105.5710245,57.48501578
11.97625781,17.72607374
103.0174052,45.80547107
39.65700582,18.31843519
96.12529747,32.07396278
76.29878082,23.31317641
48.13622862,35.90249151
89.28846173,23.15757103
33.64701099,17.39348801
32.48970412,16.31062733
8.862201676,29.17089173
105.6860845,58.50611034
7.862254022,33.87077944
62.63054855,24.55685132
49.81706518,24.99389834
12.28022744,22.45002738
71.29561705,27.3698376
93.18146397,30.72134397
62.76184176,17.24002716
41.80323037,26.01482995
44.62418224,33.73972305
98.71355596,33.93758958
92.35781042,29.69630844
33.30637853,23.81001369
27.33883111,13.00415056
88.50560484,30.98939709
36.40993913,21.83749393
48.9585247,21.39558388
60.29218425,33.31978889
92.58640874,25.04561857
48.03281838,28.41957019
57.0137209,28.12594459
80.89126326,27.44942434
30.32171685,11.71740725
12.05773163,28.05836336
4.851464187,40.27240977
106.6910166,63.95443131
67.55706224,32.27458914
25.55016686,26.85769388
49.08800311,27.11263297
41.04487973,24.34623326
107.9754865,69.80054207
91.30851384,24.23242698
42.45860861,37.71701169
76.16987648,20.89514256
2.249025453,34.22918188
96.23841334,30.79928232
8.924951811,22.42704598
88.99253971,29.20535838
89.77634447,28.71958802
99.90315476,48.24468193
56.84133102,34.45588088
23.11122621,12.47030877
37.77353157,22.99833238
3.041087273,35.82455774
5.376751203,26.33605234
107.1440049,65.19317531
49.24556118,30.01021335
4.503710914,40.87440097
58.96366691,38.47197571
51.51382093,39.5446496
105.8139164,61.23858482
108.3931956,77.03136083
80.75046178,19.90717488
94.45379142,33.47316796
7.022560755,21.83629839
28.36207767,13.81684464
30.49443829,14.10047991
21.00673156,8.361644232
31.72840084,25.7146274
53.65411379,33.03870846
32.63338488,15.60122761
71.28573033,17.34325297
75.6948775,24.75759839
80.80356391,23.88879509
44.72225763,21.44028262
104.0556433,55.67615482
26.34937096,17.90307289
69.07091863,24.07102753
13.99590481,20.36020002
56.65144225,25.72826009
101.8391796,57.99558121
105.3124472,59.30367843
44.13393235,20.59968118
12.11821632,18.79120687
55.26423726,34.09490881
23.4351277,22.64292036
52.48860426,32.21492185
7.031258516,26.81729655
76.6688288,26.01286125
104.0135977,56.14030949
26.85487971,28.0428413
0.297573803,42.85671053
70.97391561,21.90098949
89.29144926,19.59543084
94.18080371,23.2120576
25.29794846,19.63460361
64.91736138,23.11113998
71.8961853,25.57498942
7.025297427,27.29387031
89.46583843,18.91042074
67.56643683,20.60927118
100.5541295,42.6542904
22.00512897,12.57022562
58.72536189,27.36517588
70.20019461,29.0965905
56.83965246,41.71130716
26.82766963,23.31648558
61.08089713,25.51747731
44.10339077,29.8567344
61.0988768,26.79591344
52.14988494,25.52494797
95.00332085,37.18000026
13.89836774,29.59460705
55.43009279,33.46491183
30.92947494,19.38672348
6.602896613,22.58973712
95.83866587,27.10824995
19.60616708,18.53958088
24.77761148,22.37187662
105.3984969,52.75133073
21.29977695,24.33116635
37.74003138,38.55454706
60.80506987,30.08318009
95.14195061,28.96285411
58.54840227,25.43546086
60.34572345,29.37903505
34.34153617,26.04463548
46.9984589,28.08539121
52.49794497,25.56970927
89.49619775,20.25327692
76.44203294,25.02834488
13.13288799,21.33085048
80.09918022,9.018510298
72.93900782,16.57403101
108.6717292,79.6092238
44.80952669,33.2422749
3.321032796,31.0253092
62.58196994,21.66189003
42.11652311,24.82160753
28.75868192,18.47295656
32.61768983,18.30337703
64.17152098,28.33050938
38.52721824,22.28496985
5.283541462,39.4944808
96.2373358,32.07376884
31.11235755,8.803683742
42.0972212,24.8757753
73.87775527,18.18672625
21.52475612,16.89999909
28.17374711,14.15520907
82.43236328,22.70696841
83.91707876,21.05027196
9.94205941,38.84322183
66.73387976,28.40267054
27.60942393,26.96565887
83.61700225,16.97744769
83.74865342,17.3218899
2.918781396,43.41508542
103.7107467,49.81153296
106.6188391,67.4627497
21.40431741,16.4383153
40.16794556,28.60535884
94.00226338,29.22691915
52.82521447,31.33645778
95.13737205,35.76890471
75.8789022,23.80914991
73.1873538,26.61571047
91.38140396,33.11640436
75.51321437,16.14307932
36.25216749,29.8715603
15.03311699,24.1647507
70.65918887,19.61742871
24.89438466,18.86660557
27.32911333,22.78631964
10.96140106,25.57987556
11.0822863,23.39347391
44.50824434,29.62062669
26.61090441,16.20877571
79.03699726,22.44420481
20.84535628,13.97066957
70.29740714,24.99459638
70.4458768,23.76613031
27.06141094,12.00273978
98.31966393,55.09865418
58.30420729,26.68510245
53.46307312,31.91831257
71.8472022,27.6569291
79.45354639,29.56689875
71.89431442,17.77676597
47.00457609,25.39762933
32.73443729,25.96564892
54.40161039,32.01203643
62.67299009,28.061529
46.31089291,27.5921474
5.712105932,31.58213372
34.25002364,18.98513512
49.86915407,33.0053098
50.59983741,33.18957849
86.60846447,12.60379662
1.600809073,53.37547056
49.02971258,21.95891452
15.84843273,23.39780775
86.32721568,23.7579471
33.11319391,21.68188709
88.91921615,18.76069259
44.80866308,23.79312006
108.0439745,65.41389253
45.48265196,20.21249273
31.75179217,13.64976887
108.8127436,81.03451442
17.6064686,31.37661422
67.51202184,23.09879687
95.38024202,39.9670351
15.50425976,23.29903811
29.18485225,21.53448066
81.90810293,16.09383155
56.17357179,34.94495298
102.0519836,51.72018206
45.91907736,31.60695297
92.80968096,27.10192269
32.55012322,23.71014918
37.2941618,31.30171307
0.393543425,51.36807791
82.32187644,32.26736662
52.36495071,19.33216577
85.86806213,14.8606995
0.69140153,37.05496102
13.1144099,19.33763606
40.70176244,23.9858073
5.129477388,41.85362788
35.74971607,33.384876
94.76078398,23.47370823
83.57606605,15.35232076
90.43777324,24.66121619
97.24081289,32.43629649
62.09370183,41.20376122
93.17286386,25.36073515
21.31407634,19.74089712
71.56413513,23.06519744
74.27964168,29.5364908
10.34218712,39.48736539
45.45404158,22.76177
101.3301516,41.79390157
37.55025012,28.14707049
101.7140954,47.42988475
49.13567558,25.32227869
75.25245005,26.95885346
72.07531849,32.46028344
96.07934759,31.40962384
84.59695484,22.81492171
26.65575237,17.43237987
24.43620306,16.78347965
56.50032251,38.17176426
83.30215899,6.096746981
11.32001699,33.63382128
99.96043428,47.34508161
104.129743,50.47807119
96.79859625,33.58170974
40.39447173,22.06197433
20.55817181,17.8292075
69.22789828,22.28253248
100.9015054,34.64452912
96.50122538,34.98976609
108.9847466,71.2651321
4.491235643,41.84182891
76.31415308,18.22570037
73.3364221,29.55575099
81.12943977,22.06960771
63.11219238,21.70838869
39.40159853,21.69020595
28.80768661,17.05193154
29.02604947,13.73643642
58.23919345,26.26264879
38.14837524,16.35153822
1.994582611,37.09623164
92.50801156,29.06007511
73.47268124,31.3550498
13.85405014,19.85732582
75.990324,24.84993397
76.67084066,32.72661021
93.89405383,33.28197042
102.9209063,50.20770611
33.25813257,15.24392516
2.153571504,37.66365857
17.77086535,17.3953953
14.79691996,14.96860239
50.21279591,19.85852159
73.63566642,23.25620785
56.69210415,33.00494269
67.69397012,26.01778669
27.36243719,21.47593818
58.51926874,26.99559304
47.42614448,22.79093782
63.9286728,28.54605495
96.42021937,34.01381293
102.9146921,48.09339928
62.68844077,31.97261682
40.37982066,22.4373997
53.85073969,31.77654327
106.8633673,68.96523203
108.498578,65.23396004
47.28184967,22.99991468
39.32509951,28.35470548
0.877799167,38.54076245
20.75077049,15.27613577
17.59092638,19.36181488
78.75180593,26.64410426
70.27906262,17.36539295
25.73663293,16.17074286
69.22658448,30.22354486
2.449083418,34.49555194
91.03038146,23.6204505
107.4778845,64.64924539
45.91736275,28.33605678
107.7121477,61.70348987
103.7082906,52.56071518
92.75913732,32.13067706
23.85530383,12.94704409
93.69577972,23.86361732
77.19688036,26.34301324
71.93093622,25.67339951
45.87154355,23.56374071
46.43153844,25.72063449
84.20824826,29.039107
55.41455001,30.04572921
96.47076232,29.23642682
29.95070286,16.79838942
42.38203872,27.3551547
66.0139439,24.8368564
50.66984308,27.86010489
75.14865393,32.79204149
18.90466821,23.89382534
99.80897065,35.59970813
15.94452825,19.38229133
82.89079253,30.73951818
4.618119126,39.55976554
83.7966478,12.26456553
98.51315119,33.15644943
90.40496819,28.18141587
84.89076981,20.2060229
92.91424704,18.1370722
51.43176553,35.69512877
71.52420153,25.62264702
27.69777583,12.21028843
21.78400039,14.60520675
11.1269743,26.01311985
90.45907555,35.50305161
106.2448694,61.84351675
39.46478771,27.72244579
65.75617077,16.70034422
26.96187954,22.52337324
13.81415,18.78961824
96.98654132,31.94920638
84.75705289,21.88476732
12.95386891,25.31360521
84.02054886,19.88988509
18.38078458,12.25227305
33.52177163,24.46634825
30.03464616,27.07849375
30.09294231,18.24147386
12.28720264,36.140416
108.9033581,80.55302987
79.28439803,11.7033881
1.723057825,39.20619899
35.53867069,29.65848386
62.41609313,30.10735433
51.34355788,23.56708894
20.81622163,20.83297635
70.10920512,25.83694479
9.56680647,36.70996273
20.59358961,15.33965134
20.73030572,24.02450089
20.57999189,14.35928228
62.54087123,27.71872276
84.12521509,31.13192226
87.93084725,12.90010212
88.78078011,18.74499359
54.9569676,30.98173224
45.34267217,29.86591888
86.71196544,14.30440972
27.61185274,4.242914938
1.088533695,42.61269226
48.98707297,27.56580158
101.469276,42.14666057
86.03692104,20.44551487
35.43519938,27.18453559
12.86670164,21.20854658
98.66031785,36.59609552
99.0196549,42.03156062
46.80584298,17.61106292
105.4622048,52.21325362
48.86760206,29.16703935
46.85931092,30.67941385
43.60361833,25.06668977
49.27732406,19.98556557
48.58372717,28.20836823
76.66913583,29.48998182
7.772714484,25.77650896
51.62812522,28.81247296
32.62581826,29.46879608
33.18453025,28.18025827
59.4791231,25.12405915
53.79994108,28.43638582
32.28837824,21.7803358
35.97416388,19.32730331
80.3991901,23.42798485
61.56440674,31.95645838
92.83561576,27.4877271
40.57500733,27.41887155
47.71584864,26.36399275
85.16190752,23.97010982
21.26440212,5.880926775
62.02295194,27.10575292
49.91588452,33.3276873
78.78849375,27.73537191
69.47777011,16.9586312
93.43225399,24.66773176
5.076366353,36.43209141
76.04270228,18.96681772
34.02670003,14.4227583
32.70941833,17.09613594
1.988536086,41.91388507
46.75466999,27.95214335
88.80540129,7.871631268
25.20030798,20.03410203
52.53085628,25.49848605
83.30803713,21.55566423
31.17174605,14.37172946
102.1123741,52.48087412
32.43486437,26.73293481
22.84841201,10.80919135
41.11915043,26.60423095
93.53913457,21.66372466
4.382353267,37.5892745
38.39730894,21.53383357
98.77026107,34.13192192
26.24661808,22.45133064
88.81367971,24.80224302
96.59241624,31.8841263
16.81330515,11.05815116
43.01106858,21.92746141
103.6729315,43.49918603
36.32969908,24.81065977
58.39065546,34.7165303
73.51221561,30.86308507
97.74942068,31.27578223
84.37487322,28.40128324
65.40714184,28.20751329
15.47957609,18.1708154
74.53568279,18.77988292
8.307726178,35.58271672
66.05515219,26.38021237
91.6097392,29.94456761
58.52329097,21.57464784
17.6036782,24.49049904
65.20699181,18.96321673
4.675691892,35.51086044
7.752372431,28.02319443
36.20016714,22.71216955
29.20873124,14.12508298
25.40243445,21.24082376
38.26848561,16.84675612
93.79711873,24.36318307
19.29150265,19.31654322
109.9090812,82.9854172
45.50118783,31.90112563
17.47198336,21.30078744
64.3912237,21.11896795
75.64493435,27.05862401
3.433063408,38.51758551
17.95036162,22.74220735
45.57844143,34.33238689
58.25962998,25.69984326
26.70909469,23.06732609
4.657791235,33.28416937
38.29165894,22.84812223
30.3097324,18.95454612
72.36502612,25.58523214
9.398141019,41.69430985
39.29508609,29.84937482
81.52471588,24.8686182
9.912997082,28.42147058
94.86882315,19.74379067
2.212777519,36.42010252
68.06117291,24.32761863
90.55907218,23.82856416
30.10999352,19.84757652
52.28818037,30.98897811
29.9922717,21.81482665
82.61566233,20.15228997
1.268512399,41.70715197
33.181952,22.15716894
107.8290955,66.13131787
39.12059955,21.36085551
19.74047574,14.80538825
21.74387453,8.81643184
62.75271542,26.78926085
66.75230791,22.45251546
81.42527925,15.89623999
36.61377652,26.80684931
10.81882375,36.28317195
36.56306219,17.56869521
14.68590912,13.17968233
108.4649409,71.61397774
21.04836375,18.39734455
25.01591914,23.03569372
70.56919589,24.93461567
29.5686448,21.78715398
18.15756593,9.784705038
68.38848806,26.05624825
74.8657194,22.63717273
25.53759197,23.32526979
28.34526851,22.91819664
94.44329366,28.56988653
6.192764152,34.76853843
37.68497148,23.29115285
52.15662059,32.21773494
8.936619639,30.73164501
103.4820092,43.09969168
66.43486957,22.57456838
95.39033066,27.09020034
58.52207427,36.70703932
19.02510812,17.65210756
46.05200992,28.49958972
16.75710852,13.06739085
4.954279679,39.69964504
59.7067819,23.68527798
28.52460814,15.66043313
104.1396703,42.3303013
80.4498419,24.34500351
101.0634499,50.75656804
7.823014307,34.5533458
79.49219788,20.63648115
105.290683,56.86376449
64.07747593,23.10130769
39.74681248,29.6089264
37.43805842,21.91316381
92.18192837,16.21441162
88.95772982,34.78762624
18.75066922,16.43041077
39.02375715,31.08779715
25.57253072,17.31084872
86.42356903,21.18887336
3.420578027,31.64335117
0.741227496,39.59953072
37.54677861,25.0747601
98.25421449,30.20336846
64.14344662,22.24507029
22.3080896,21.44231027
109.3479413,80.43696824
93.19058736,31.91271434
6.950298546,25.04567328
109.1123407,77.98505294
19.97082512,10.2843449
40.26389734,21.520597
100.9766662,45.15282246
50.90501717,25.51442307
18.00300159,15.23602002
32.7199694,17.53745971
40.80787402,29.63275263
109.8968842,67.91870949
80.23263258,18.25506338
47.6964951,22.92158437
9.205144494,37.89115423
52.46890496,40.39146444
87.01193768,23.18252556
101.0117531,41.44021247
54.60414129,25.75023718
92.41478194,18.32343811
52.59444695,26.47466709
54.3676843,26.59573015
91.6074284,16.51227947
15.51471573,17.76877775
77.2389017,15.87338827
32.70246264,14.83530181
96.64981322,31.3554077
23.8941157,7.554470817
73.10065495,20.89951839
50.31053664,31.16736872
20.9788074,16.13257934
92.02603235,23.26959023
85.02774034,27.22685706
85.05801303,21.88525369
24.10626797,14.00859234
87.94761529,25.72041974
3.304593816,40.54456261
69.91829434,29.12351236
99.21041129,37.57620141
19.69381287,19.0940854
66.92513995,26.90336201
75.80971353,17.62105221
0.944921359,50.19865354
52.7705742,26.33905148
28.37731424,21.52679372
48.8546197,29.73303401
88.2981259,27.33395509
54.08062746,20.87005355
68.6755753,33.93496894
64.20530321,20.42626396
25.1186609,12.36362833
59.7736913,18.90033589
91.98311652,25.8898901
41.00701278,27.64713024
1.559785281,48.1019293
6.179884693,36.30393602
11.01435506,26.27016083
54.20337089,24.99981566
90.13423333,27.7240834
2.655092179,42.67241053
49.57209271,31.26516041
14.65981326,14.92176046
63.41030278,24.95183523
57.72335126,39.19983895
65.42686776,33.11098509
48.61871749,26.56574014
32.34529137,32.22340436
49.77534595,30.07068499
80.86176297,17.82916539
93.52599057,26.51521412
68.22765257,28.71720669
22.37661747,9.31706544
99.8796843,39.04571627
9.414303999,33.52916679
4.345838867,39.45889839
45.59972856,28.58302578
1.264957647,47.07876296
16.68251796,26.60283172
42.74509068,22.00865759
62.26301616,31.80809285
98.79958964,41.05980305
24.88054057,16.12524663
73.07211641,27.71960746
77.19358031,30.84943894
2.385031115,38.10407597
37.83920944,21.71745905
93.0314274,31.86144013
41.79239885,32.23707637
12.24823703,13.03163875
40.21907789,30.17262582
51.29218237,32.58802855
22.66918852,16.55914193
96.96356348,31.20502304
5.840892919,35.58625685
100.5725304,36.75131352
75.80174423,26.80843707
2.575951603,34.59387302
16.21580725,23.30966286
100.2641621,35.38721068
93.2862798,29.43453099
18.61486914,13.99713844
105.3104215,69.99310106
61.46353971,34.15543381
0.811020413,55.56439041
68.47950379,32.21784078
82.94023651,25.58005936
40.78555287,19.93616938
82.31260044,37.90345556
23.20382679,22.38126184
78.62287795,19.93941335
54.4000987,33.81388923
88.35913492,21.28009639
91.55735517,26.69326726
16.16042879,18.59870903
83.1236734,20.34827598
31.63366477,20.52011227
29.48436385,7.78974682
29.78561073,19.45223291
40.67890775,22.97714612
60.61990421,33.17496683
36.64113813,31.4457045
70.97531682,25.949506
101.6691985,42.7965416
76.12449498,14.43690584
99.29865433,56.97806874
82.1382113,24.0093484
37.29143124,12.95355956
9.513573928,27.89032427
58.25609011,26.12951941
51.67011404,29.70902809
1.667970047,39.97743582
94.19813043,17.81871589
65.36590332,25.2314491
48.22564836,28.31834092
13.20486678,21.95737386
26.22699238,17.6622309
68.82290274,34.77915126
33.48610864,16.47710161
106.9919745,66.45082334
45.98879609,23.74127959
23.98439415,15.8040619
57.12146057,28.21610574
17.7882174,23.12593205
101.4484816,40.39510045
0.097260454,48.2491597
52.2508496,27.1957538
61.52254334,29.58166217
100.5206624,41.17462042
63.76700102,22.80697586
44.30274679,22.55929136
36.80941693,28.90833181
59.29249106,32.12407469
73.60346815,28.27365159
84.50807691,27.93286657
99.17971045,39.29563306
41.19162514,29.64088199
27.79283959,17.27232752
109.5637142,75.59125137
33.06381043,14.8548419
69.73360342,25.86016173
12.87525336,15.57016709
26.6226897,26.69192924
89.86629677,30.5945844
6.085053227,31.33346744
36.36627775,18.26687649
49.22446377,26.52589053
100.8768087,43.87300209
85.03557944,11.89209913
41.14903403,21.79859945
96.56482328,35.62794131
55.59658788,29.24535149
78.54001936,24.03934545
99.00786524,32.88852133
87.67250328,32.96164908
69.30066478,26.18842234
64.86829296,29.97698102
102.5605053,52.71833803
81.70358575,17.44269568
52.68433429,33.56351785
33.21693732,19.3845234
56.38679517,24.52115112
97.37560201,43.3174567
31.52500104,20.26348987
75.74268154,24.37909607
40.63700202,18.38455082
82.03691883,10.51011665
67.17663133,17.68142754
12.19777261,22.15173176
67.07389109,24.52314453
74.18044922,23.62950949
103.6999667,53.79991537
34.03988038,28.71763324
94.5778096,35.05553046
10.45839685,30.1496752
86.13649791,21.69557521
12.87740809,15.80135984
95.19765049,35.65500799
56.7356434,23.75204102
84.71985267,25.4283342
49.15580249,27.19521202
43.33059636,18.75410624
95.91091097,30.21874232
34.60009216,14.29835709
26.28890698,15.74652323
50.99928436,25.65373257
105.8156604,65.27186006
26.89842744,19.35822154
105.8636317,56.88476601
75.58427573,17.03517792
90.669118,25.86912525
67.52829547,30.22534983
45.91096446,20.39890009
13.18029098,11.85410541
90.47716868,30.82872943
58.22406328,17.9508916
4.381111331,32.42447259
102.9874762,49.21540993
100.0228963,40.67278455
91.79930101,32.12101332
87.24225537,25.10697966
109.8173451,80.41218833
0.510206246,39.50043334
75.45830725,21.60007831
20.23306186,12.49617597
2.946718988,39.60030798
61.9310247,19.05836339
50.66759994,27.22846326
52.39505375,22.52582559
48.59954155,21.75793141
18.74429812,14.35521907
11.34642672,29.31124813
9.462622757,29.81150718
27.65530499,17.43146925
77.02735898,10.31764631
16.61950683,9.570760561
59.19490367,31.1297449
23.82632314,18.11908926
108.7696617,88.54954789
100.0181992,37.96340182
89.02030176,15.73367971
103.8868237,62.57559476
46.08123826,24.21360407
66.395043,23.33413572
44.01628327,26.52264965
2.511115299,33.28393842
88.73183577,35.67992815
41.37815055,21.83220573
55.12871252,29.95996346
81.61053647,20.47294997
17.18467877,22.53790349
